Overall mesg ix,Timestamp (field 253) raw value,Timestamp (field 253) localtime string,Timestamp value that is compatible with Libre,Seconds diff from last value,ElapsedTimer in h:mm:ss,TotalTimer in h:mm:ss (pause time excluded),Mesg name,Mesg no,Mesg ix (field 253) if applicable,Event type and data,Distance in m,Enh speed in min/sec hh:mm:ss string,Enh speed in m/s value,Cadence
239,1128332068,2025-10-02 11:34:28,45932.482268518520,0,0:00:53,0:00:53,unknown(325),325,,,,,,
240,,,,,,,unknownx(233),233,,,,,,
241,1128332069,2025-10-02 11:34:29,45932.482280092590,1,0:00:54,0:00:54,RECORD(20),20,,,96.8,0:08:38,1.931,78
242,,,,,,,GPS_METADATA(160),160,,,,,,
243,,,,,,,unknownx(233),233,,,,,,
244,1128332070,2025-10-02 11:34:30,45932.482291666670,1,0:00:55,0:00:55,RECORD(20),20,,,97.2,0:08:40,1.922,61
245,,,,,,,GPS_METADATA(160),160,,,,,,
246,,,,,,,unknownx(233),233,,,,,,
247,1128332071,2025-10-02 11:34:31,45932.482303240744,1,0:00:56,0:00:56,RECORD(20),20,,,98.6,0:08:51,1.885,58
248,,,,,,,GPS_METADATA(160),160,,,,,,
249,,,,,,,unknownx(233),233,,,,,,
250,1128332072,2025-10-02 11:34:32,45932.482314814810,1,0:00:57,0:00:57,RECORD(20),20,,,99.3,0:08:53,1.875,60
251,,,,,,,GPS_METADATA(160),160,,,,,,
252,,,,,,,unknownx(233),233,,,,,,
253,1128332073,2025-10-02 11:34:33,45932.482326388890,1,0:00:58,0:00:58,RECORD(20),20,,,100.4,0:09:04,1.838,61
254,,,,,,,GPS_METADATA(160),160,,,,,,
255,,,,,,,unknownx(233),233,,,,,,
256,1128332074,2025-10-02 11:34:34,45932.482337962970,1,0:00:59,0:00:59,RECORD(20),20,,,101.8,0:09:18,1.791,59
257,,,,,,,GPS_METADATA(160),160,,,,,,
258,,,,,,,unknownx(233),233,,,,,,
259,1128332075,2025-10-02 11:34:35,45932.482349537040,1,0:01:00,0:01:00,RECORD(20),20,,,102.8,0:10:31,1.586,58
260,,,,,,,GPS_METADATA(160),160,,,,,,
261,1128332075,2025-10-02 11:34:35,45932.482349537040,0,0:01:00,0:01:00,unknown(325),325,,,,,,
262,,,,,,,unknownx(233),233,,,,,,
263,1128332076,2025-10-02 11:34:36,45932.482361111106,1,0:01:01,0:01:01,RECORD(20),20,,,105.5,0:11:50,1.409,59
264,,,,,,,GPS_METADATA(160),160,,,,,,
265,,,,,,,unknownx(233),233,,,,,,
266,1128332077,2025-10-02 11:34:37,45932.482372685190,1,0:01:02,0:01:02,RECORD(20),20,,,107.4,0:11:50,1.409,80
267,,,,,,,GPS_METADATA(160),160,,,,,,
268,,,,,,,unknownx(233),233,,,,,,
269,1128332078,2025-10-02 11:34:38,45932.482384259260,1,0:01:03,0:01:03,RECORD(20),20,,,110.4,0:08:33,1.950,82
270,,,,,,,GPS_METADATA(160),160,,,,,,
271,,,,,,,unknownx(233),233,,,,,,
272,1128332079,2025-10-02 11:34:39,45932.482395833330,1,0:01:04,0:01:04,RECORD(20),20,,,112.8,0:07:02,2.370,82
273,,,,,,,GPS_METADATA(160),160,,,,,,
274,,,,,,,unknownx(233),233,,,,,,
275,1128332080,2025-10-02 11:34:40,45932.482407407406,1,0:01:05,0:01:05,RECORD(20),20,,,115.0,0:06:46,2.463,82
276,,,,,,,GPS_METADATA(160),160,,,,,,
277,,,,,,,unknownx(233),233,,,,,,
278,1128332081,2025-10-02 11:34:41,45932.482418981480,1,0:01:06,0:01:06,RECORD(20),20,,,117.3,0:06:46,2.463,82
279,,,,,,,GPS_METADATA(160),160,,,,,,
280,,,,,,,unknownx(233),233,,,,,,
281,1128332082,2025-10-02 11:34:42,45932.482430555550,1,0:01:07,0:01:07,RECORD(20),20,,,119.4,0:07:14,2.305,82
282,,,,,,,GPS_METADATA(160),160,,,,,,
283,,,,,,,unknownx(233),233,,,,,,
284,1128332083,2025-10-02 11:34:43,45932.482442129630,1,0:01:08,0:01:08,RECORD(20),20,,,121.6,0:07:44,2.155,82
285,,,,,,,GPS_METADATA(160),160,,,,,,
286,,,,,,,unknownx(233),233,,,,,,
287,1128332084,2025-10-02 11:34:44,45932.482453703706,1,0:01:09,0:01:09,RECORD(20),20,,,123.4,0:08:05,2.062,81
288,,,,,,,GPS_METADATA(160),160,,,,,,
